place;catu;sexe;secu1;year_acc;victim_age;catv;obsm;motor;catr;circ;surf;situ;vma;jour;mois;lum;dep;com;agg_;int;atm;col;lat;long;hour;nb_victim;nb_vehicules
1;1;1;1.0;2021;36.0;2.0;2.0;1.0;4;2.0;2.0;1.0;50.0;30;10;5;94;94028;2;2;1.0;3.0;48.76882;2.47017;20;2;2
1;1;1;1.0;2021;22.0;2.0;0.0;1.0;1;3.0;1.0;1.0;90.0;17;12;1;33;33318;1;1;0.0;6.0;44.78812;-0.630913;9;1;1
1;1;1;8.0;2021;83.0;2.0;2.0;1.0;7;2.0;1.0;4.0;50.0;6;8;1;83;83062;2;1;0.0;5.0;43.128137;6.008677;15;3;3
10;3;1;0.0;2021;34.0;2.0;1.0;1.0;4;2.0;1.0;1.0;30.0;15;10;1;56;56121;2;6;0.0;6.0;47.75672;-3.36454;15;2;1
1;1;1;8.0;2021;23.0;1.0;2.0;3.0;7;2.0;1.0;1.0;50.0;31;8;5;38;38185;2;2;0.0;3.0;45.18486;5.72552;23;2;2
1;1;1;1.0;2021;45.0;2.0;2.0;1.0;3;2.0;7.0;1.0;50.0;9;1;1;93;93015;2;1;0.0;3.0;48.9225901774;2.560713612;12;2;2
1;1;1;8.0;2021;23.0;2.0;0.0;1.0;2;2.0;1.0;1.0;110.0;20;6;3;91;91549;1;1;0.0;6.0;48.62651;2.34745;3;1;1
5;2;2;1.0;2021;19.0;2.0;0.0;1.0;2;1.0;2.0;1.0;70.0;2;10;4;77;77169;1;1;1.0;7.0;48.8139923741;2.627040126;22;4;1
1;1;2;1.0;2021;28.0;2.0;2.0;1.0;1;3.0;1.0;1.0;90.0;21;5;1;94;94018;1;1;0.0;2.0;48.82437;2.39419;9;2;2
10;3;2;0.0;2021;24.0;2.0;1.0;1.0;4;1.0;1.0;1.0;50.0;24;2;2;93;93066;2;1;0.0;6.0;48.9379584369;2.3504415887;7;2;1
10;3;1;0.0;2021;71.0;5.0;1.0;3.0;4;2.0;1.0;6.0;30.0;10;9;1;6;6123;2;1;0.0;6.0;43.683882;7.185513;11;2;1
1;1;2;1.0;2021;24.0;2.0;2.0;1.0;4;2.0;1.0;1.0;50.0;13;6;5;80;80021;2;2;0.0;1.0;49.8837;2.28212;23;4;2
1;1;1;1.0;2021;18.0;2.0;0.0;1.0;3;2.0;1.0;3.0;80.0;13;9;1;54;54196;1;1;0.0;7.0;48.5839605319;6.1959028246;17;2;1
2;2;2;8.0;2021;22.0;2.0;0.0;1.0;1;1.0;1.0;2.0;90.0;2;11;3;13;13019;1;1;0.0;1.0;43.42172;5.37072;1;2;1
10;3;2;0.0;2021;74.0;5.0;1.0;1.0;4;2.0;1.0;1.0;50.0;14;10;1;37;37122;2;1;0.0;6.0;47.3483838189;0.6604690321;13;2;1
2;2;1;1.0;2021;23.0;2.0;0.0;1.0;1;3.0;2.0;1.0;70.0;27;6;5;95;95582;1;1;1.0;6.0;48.97778;2.24082;5;5;1
1;1;2;1.0;2021;23.0;2.0;2.0;1.0;4;2.0;1.0;1.0;50.0;15;9;1;29;29072;2;3;0.0;1.0;47.8031210243;-4.2831309229;17;2;2
1;1;2;1.0;2021;48.0;2.0;2.0;1.0;1;3.0;1.0;1.0;90.0;16;8;1;94;94028;1;1;0.0;4.0;48.7981580773;2.4447797986;15;3;3
10;3;2;8.0;2021;78.0;2.0;1.0;1.0;4;2.0;1.0;1.0;50.0;21;1;5;24;24037;2;1;0.0;6.0;44.84716;0.48228;7;2;1
1;1;2;8.0;2021;35.0;5.0;2.0;1.0;2;3.0;1.0;1.0;70.0;26;8;1;9;9013;1;1;0.0;5.0;42.976756;1.622334;17;5;3
2;2;2;8.0;2021;35.0;2.0;0.0;1.0;4;2.0;1.0;4.0;50.0;9;11;1;35;35278;2;6;0.0;6.0;48.1534;-1.69652;16;2;1
1;1;2;1.0;2021;50.0;2.0;2.0;1.0;4;2.0;1.0;1.0;50.0;5;8;1;14;14118;2;3;0.0;6.0;49.18515;-0.39564;20;3;3
2;1;1;2.0;2021;24.0;1.0;2.0;1.0;1;3.0;1.0;1.0;90.0;31;3;1;92;92036;1;1;0.0;3.0;48.936748257;2.2920407186;17;2;2
1;1;1;8.0;2021;36.0;1.0;2.0;3.0;3;2.0;1.0;1.0;50.0;10;6;1;93;93063;2;1;0.0;2.0;48.883;2.4264;8;2;2
1;1;1;2.0;2021;42.0;1.0;2.0;1.0;4;3.0;1.0;1.0;50.0;1;7;2;33;33063;2;3;0.0;3.0;44.84718;-0.57657;6;4;2
10;3;1;0.0;2021;51.0;2.0;1.0;1.0;1;3.0;1.0;1.0;110.0;13;2;3;59;59515;1;1;0.0;6.0;50.3337454373;3.4461050737;5;2;1
1;1;1;2.0;2021;55.0;1.0;2.0;1.0;3;2.0;1.0;1.0;50.0;29;4;5;974;97416;2;1;0.0;1.0;-21.2975;55.4521;18;2;2
1;1;1;1.0;2021;26.0;2.0;2.0;1.0;4;2.0;1.0;1.0;80.0;28;5;2;42;42228;1;1;0.0;1.0;45.567512;4.104348;21;3;2
10;3;2;0.0;2021;19.0;2.0;1.0;1.0;4;2.0;1.0;1.0;30.0;4;11;5;59;59350;2;2;0.0;6.0;50.6325934047;3.0522062542;22;4;1
1;1;1;2.0;2021;38.0;1.0;2.0;1.0;3;2.0;1.0;1.0;80.0;25;2;1;40;40209;1;3;0.0;1.0;43.555033;-1.430916;17;2;2
1;1;1;2.0;2021;55.0;1.0;2.0;5.0;7;2.0;1.0;1.0;50.0;4;9;1;13;13015;2;3;0.0;3.0;43.447584;5.432906;11;3;3
2;2;2;1.0;2021;81.0;2.0;2.0;1.0;1;1.0;1.0;1.0;70.0;10;10;1;78;78531;1;1;0.0;2.0;48.990774;1.64392;15;4;2
2;2;1;2.0;2021;18.0;1.0;2.0;1.0;4;2.0;1.0;1.0;30.0;12;11;5;75;75105;2;1;0.0;3.0;48.847198;2.34149;22;5;2
1;1;1;6.0;2021;38.0;1.0;0.0;1.0;3;2.0;1.0;1.0;80.0;22;4;1;72;72217;1;1;0.0;7.0;48.059184;0.208418;18;1;1
1;1;1;8.0;2021;33.0;1.0;2.0;5.0;4;4.0;1.0;1.0;50.0;22;7;5;75;75119;2;2;0.0;3.0;48.892318;2.379151;1;2;2
1;1;1;1.0;2021;74.0;2.0;2.0;1.0;1;3.0;2.0;1.0;110.0;24;1;1;93;93051;1;1;1.0;2.0;48.83634;2.55037;14;3;2
1;1;2;1.0;2021;34.0;2.0;2.0;1.0;4;2.0;1.0;1.0;30.0;20;7;1;75;75111;2;1;0.0;2.0;48.861396;2.374101;16;2;2
1;1;1;1.0;2021;45.0;4.0;0.0;1.0;1;3.0;1.0;2.0;130.0;9;9;3;26;26165;1;1;0.0;6.0;44.784158;4.829854;2;1;1
1;1;1;2.0;2021;30.0;1.0;0.0;1.0;4;1.0;2.0;1.0;50.0;24;12;5;201;201004;2;9;0.0;6.0;41.92896;8.73387;20;1;1
1;1;2;8.0;2021;73.0;2.0;2.0;1.0;3;2.0;2.0;1.0;70.0;25;7;1;1;1436;1;2;1.0;3.0;46.341491;6.088765;8;2;2
1;1;2;1.0;2021;21.0;2.0;0.0;1.0;3;2.0;2.0;3.0;70.0;24;1;1;33;33022;1;1;1.0;6.0;45.033073;-0.768479;16;1;1
10;3;1;0.0;2021;4.0;2.0;1.0;1.0;4;1.0;1.0;1.0;30.0;8;10;1;93;93001;2;1;0.0;1.0;48.91641;2.37738;17;2;1
1;1;2;1.0;2021;49.0;2.0;2.0;1.0;1;3.0;1.0;1.0;90.0;28;8;3;94;94018;1;1;0.0;4.0;48.8205076244;2.4018322324;5;3;3
1;1;1;1.0;2021;57.0;2.0;0.0;1.0;3;2.0;1.0;1.0;50.0;9;7;1;42;42081;2;2;1.0;3.0;45.613283;4.264144;12;2;2
1;1;1;1.0;2021;28.0;2.0;2.0;1.0;3;2.0;1.0;1.0;50.0;11;5;1;6;6069;2;1;0.0;3.0;43.657715;6.918747;16;2;2
1;1;2;1.0;2021;44.0;2.0;2.0;3.0;4;4.0;1.0;1.0;50.0;29;11;1;67;67300;2;5;0.0;1.0;48.535903;7.498598;14;2;2
1;1;1;2.0;2021;18.0;1.0;2.0;1.0;7;2.0;1.0;1.0;70.0;13;7;1;83;83069;2;3;0.0;3.0;43.110681;6.116232;14;2;2
1;1;1;2.0;2021;58.0;1.0;2.0;1.0;3;2.0;1.0;1.0;80.0;8;10;1;18;18159;1;2;0.0;3.0;47.317774;2.147779;17;2;2
1;1;2;8.0;2021;22.0;2.0;0.0;1.0;4;2.0;1.0;8.0;50.0;1;10;1;29;29232;2;4;0.0;6.0;48.00231;-4.08161;13;1;1
1;1;1;2.0;2021;51.0;1.0;2.0;1.0;3;2.0;1.0;1.0;50.0;22;12;2;64;64445;2;3;0.0;3.0;43.34507;-0.37977;8;2;2
10;3;1;0.0;2021;33.0;2.0;1.0;1.0;4;2.0;1.0;1.0;50.0;8;7;1;72;72181;2;1;0.0;6.0;47.99638;0.19215;12;2;1
9;2;2;8.0;2021;49.0;3.0;2.0;3.0;4;2.0;2.0;1.0;50.0;20;9;1;69;69290;2;8;1.0;3.0;45.70906;4.93861;9;3;2
10;3;2;0.0;2021;65.0;2.0;1.0;1.0;9;4.0;1.0;8.0;50.0;7;12;1;202;202033;2;6;0.0;1.0;42.7086;9.4536;14;2;1
4;2;1;1.0;2021;25.0;2.0;2.0;1.0;1;3.0;2.0;1.0;130.0;20;6;1;60;60494;1;1;1.0;2.0;49.11439;2.55404;19;4;2
1;1;1;2.0;2021;23.0;1.0;2.0;1.0;2;1.0;1.0;1.0;70.0;13;6;1;972;97213;1;1;0.0;5.0;14.5961;-60.99032;13;4;4
1;1;1;8.0;2021;22.0;1.0;0.0;1.0;6;2.0;1.0;1.0;50.0;11;4;1;59;59350;1;1;0.0;6.0;50.6418061142;3.0043738751;17;1;1
1;1;2;1.0;2021;23.0;2.0;0.0;1.0;3;1.0;2.0;1.0;50.0;13;5;1;60;60009;2;6;0.0;6.0;49.405553;2.11953;8;1;1
1;1;1;2.0;2021;15.0;1.0;0.0;1.0;4;2.0;1.0;1.0;50.0;28;10;1;37;37003;2;1;0.0;2.0;47.4187019123;0.9826507385;9;2;2
1;1;1;1.0;2021;27.0;2.0;2.0;1.0;2;1.0;1.0;1.0;70.0;4;3;1;974;97416;1;1;0.0;4.0;-21.33188;55.45704;7;3;3
10;3;2;0.0;2021;78.0;1.0;1.0;5.0;4;2.0;2.0;5.0;50.0;18;5;1;75;75104;2;2;1.0;6.0;48.858504;2.348215;15;2;1
10;3;1;0.0;2021;82.0;5.0;1.0;1.0;2;2.0;1.0;1.0;50.0;7;9;1;202;202042;2;1;0.0;3.0;42.554181;9.44169;7;2;1
1;1;1;1.0;2021;44.0;2.0;2.0;2.0;3;2.0;1.0;1.0;80.0;26;2;3;40;40281;1;1;0.0;1.0;43.87126;-0.51839;19;2;2
1;1;1;1.0;2021;72.0;2.0;0.0;1.0;1;3.0;1.0;3.0;130.0;31;8;1;87;87014;1;1;0.0;6.0;46.086031;1.359129;18;2;1
1;1;1;2.0;2021;27.0;1.0;2.0;1.0;1;3.0;2.0;1.0;110.0;25;3;1;94;94017;1;1;1.0;3.0;48.8264762717;2.5200291693;7;3;2
1;1;2;8.0;2021;29.0;1.0;2.0;3.0;4;2.0;1.0;1.0;50.0;7;9;1;80;80021;2;2;0.0;1.0;49.88883;2.29497;13;2;2
1;1;1;2.0;2021;15.0;1.0;2.0;3.0;4;2.0;1.0;1.0;30.0;27;9;5;75;75117;2;2;0.0;3.0;48.882214;2.304511;23;3;2
1;1;1;1.0;2021;29.0;2.0;2.0;1.0;3;3.0;1.0;1.0;70.0;14;6;1;91;91339;2;9;0.0;5.0;48.62;2.26;16;3;3
10;3;2;0.0;2021;55.0;2.0;1.0;1.0;4;1.0;1.0;1.0;30.0;7;9;1;974;97411;2;1;0.0;6.0;-20.89487;55.48166;7;2;1
1;1;1;8.0;2021;25.0;1.0;2.0;1.0;2;3.0;1.0;1.0;90.0;25;8;1;91;91553;1;1;0.0;2.0;48.63232;2.49594;20;2;2
10;3;2;8.0;2021;80.0;5.0;1.0;1.0;4;1.0;1.0;1.0;50.0;6;9;1;49;49007;2;1;0.0;6.0;47.47085;-0.5534;15;2;1
4;2;1;1.0;2021;48.0;2.0;2.0;1.0;3;2.0;1.0;1.0;50.0;24;1;1;202;202033;2;2;0.0;3.0;42.67616;9.43848;17;4;2
1;1;1;6.0;2021;19.0;1.0;0.0;1.0;4;2.0;1.0;1.0;50.0;18;2;1;60;60178;2;6;0.0;7.0;49.607119;2.076164;11;1;1
1;1;1;0.0;2021;68.0;1.0;2.0;5.0;3;2.0;1.0;1.0;50.0;22;4;1;74;74208;2;6;0.0;3.0;45.921259;6.71365;15;2;2
2;2;2;1.0;2021;80.0;2.0;2.0;6.0;3;2.0;1.0;1.0;70.0;13;5;1;3;3321;2;1;0.0;3.0;46.53746;3.36248;16;3;2
9;2;1;0.0;2021;48.0;2.0;0.0;1.0;3;2.0;2.0;3.0;90.0;30;7;1;13;13004;1;1;1.0;1.0;43.473594;4.846516;8;4;1
1;1;1;2.0;2021;35.0;1.0;2.0;1.0;2;3.0;2.0;1.0;110.0;19;10;1;59;59553;1;1;0.0;3.0;50.5972452885;2.9357908186;9;2;2
1;1;1;2.0;2021;19.0;1.0;2.0;1.0;4;2.0;1.0;1.0;50.0;20;7;1;10;10387;2;2;1.0;3.0;48.29325;4.08205;19;2;2
4;2;1;1.0;2021;24.0;1.0;2.0;1.0;2;2.0;9.0;1.0;50.0;17;10;3;976;97611;2;1;0.0;7.0;-12.76638;45.22484;18;2;1
1;1;1;1.0;2021;64.0;2.0;0.0;1.0;1;3.0;1.0;2.0;130.0;23;4;1;91;91286;1;1;0.0;6.0;48.65684;2.37778;20;1;1
2;2;2;1.0;2021;33.0;2.0;0.0;1.0;4;1.0;2.0;1.0;70.0;7;2;1;75;75120;2;1;1.0;6.0;48.8631949487;2.4140685797;13;2;1
1;1;2;1.0;2021;42.0;2.0;2.0;1.0;2;3.0;1.0;2.0;90.0;21;12;3;35;35238;1;1;0.0;4.0;48.14043;-1.63685;18;9;5
10;3;1;0.0;2021;64.0;2.0;1.0;1.0;7;2.0;2.0;1.0;50.0;7;12;4;45;45234;2;3;1.0;6.0;47.9119915283;1.9152903557;16;2;1
1;1;2;2.0;2021;27.0;1.0;0.0;1.0;4;2.0;1.0;1.0;50.0;9;11;1;92;92012;2;3;0.0;7.0;48.83993183;2.22851976;8;1;1
1;1;1;2.0;2021;24.0;1.0;2.0;1.0;1;3.0;1.0;1.0;90.0;8;9;1;92;92050;1;1;0.0;3.0;48.9043911734;2.2073453665;8;2;2
1;1;2;8.0;2021;19.0;1.0;2.0;3.0;4;1.0;1.0;1.0;30.0;5;6;1;61;61006;2;2;1.0;3.0;48.74450999;-0.015540002;19;2;2
1;1;1;2.0;2021;39.0;1.0;2.0;1.0;3;2.0;2.0;1.0;80.0;22;6;1;22;22271;1;2;1.0;3.0;48.480176;-3.13252;17;2;2
10;3;2;0.0;2021;56.0;2.0;1.0;1.0;4;2.0;1.0;1.0;50.0;31;5;1;49;49007;2;1;0.0;6.0;47.47214;-0.56646;13;2;1
1;1;1;2.0;2021;39.0;1.0;2.0;1.0;3;2.0;1.0;1.0;50.0;14;11;1;92;92025;2;9;0.0;2.0;48.92369;2.236826;15;2;2
1;1;1;0.0;2021;12.0;1.0;2.0;5.0;3;2.0;1.0;1.0;50.0;31;5;1;58;58151;2;1;0.0;3.0;46.89066;3.466916;15;2;2
1;1;2;1.0;2021;34.0;2.0;0.0;1.0;3;2.0;7.0;3.0;80.0;28;12;1;4;4005;1;1;1.0;7.0;43.993432;6.576798;8;1;1
1;1;1;8.0;2021;42.0;2.0;2.0;1.0;4;2.0;2.0;1.0;50.0;1;1;5;95;95527;1;1;1.0;1.0;49.0150276091;2.5304281712;6;2;2
1;1;1;2.0;2021;15.0;1.0;0.0;1.0;4;1.0;2.0;6.0;50.0;19;5;1;64;64102;2;1;1.0;7.0;43.48976;-1.4821;13;1;1
1;1;1;2.0;2021;22.0;1.0;2.0;5.0;4;2.0;1.0;5.0;70.0;4;5;1;33;33281;2;9;0.0;3.0;44.82456;-0.68633;17;2;2
1;1;1;8.0;2021;31.0;1.0;2.0;5.0;4;2.0;2.0;1.0;50.0;27;6;1;33;33063;2;3;0.0;3.0;44.828798;-0.568767;19;2;2
10;3;1;0.0;2021;26.0;1.0;1.0;1.0;4;2.0;1.0;1.0;50.0;2;7;1;94;94046;2;3;0.0;6.0;48.800079;2.432263;17;2;1
1;1;1;2.0;2021;56.0;1.0;0.0;1.0;3;2.0;1.0;3.0;80.0;29;8;1;47;47195;1;1;0.0;7.0;44.113118;0.36727;18;1;1
1;1;1;2.0;2021;31.0;1.0;0.0;1.0;2;2.0;2.0;3.0;60.0;3;3;5;987;98734;2;1;0.0;1.0;-17.723379;-149.50573;0;1;1
1;1;1;1.0;2021;63.0;2.0;2.0;1.0;7;2.0;2.0;1.0;80.0;18;12;1;42;42208;1;4;1.0;1.0;45.544283;4.460852;11;2;2
1;1;2;1.0;2021;31.0;2.0;0.0;1.0;1;1.0;5.0;1.0;90.0;10;1;1;13;13015;1;1;1.0;6.0;43.42873;5.40044;8;1;1
10;3;1;0.0;2021;12.0;2.0;1.0;1.0;4;2.0;1.0;1.0;50.0;29;1;1;13;13005;2;1;0.0;6.0;43.28191;5.54727;12;3;1
1;1;2;1.0;2021;43.0;2.0;2.0;1.0;7;2.0;2.0;1.0;80.0;1;12;3;13;13091;1;1;1.0;1.0;43.621258;5.354676;20;2;2
1;1;1;2.0;2021;56.0;1.0;2.0;1.0;3;2.0;1.0;1.0;30.0;8;6;1;50;50165;2;1;0.0;2.0;48.844341;-1.58572;7;2;2
1;1;2;1.0;2021;80.0;2.0;2.0;1.0;3;2.0;1.0;1.0;70.0;28;8;1;74;74001;1;9;0.0;1.0;46.291784;6.755691;9;2;2
1;1;1;1.0;2021;31.0;2.0;2.0;1.0;3;2.0;1.0;1.0;50.0;1;6;1;91;91174;2;1;0.0;3.0;48.57905;2.47645;13;2;2
1;1;1;1.0;2021;52.0;2.0;2.0;1.0;1;1.0;2.0;1.0;110.0;7;8;1;91;91659;1;1;1.0;3.0;48.57849;2.46293;13;2;2
2;2;1;8.0;2021;22.0;2.0;0.0;1.0;3;3.0;1.0;3.0;80.0;28;2;1;40;40123;1;1;0.0;7.0;43.770908;-1.095543;15;2;1
2;2;1;2.0;2021;13.0;1.0;2.0;1.0;3;2.0;1.0;1.0;50.0;23;5;2;16;16138;2;2;0.0;3.0;45.667965;0.094521;19;3;2
1;1;1;2.0;2021;42.0;1.0;2.0;1.0;3;2.0;1.0;1.0;80.0;10;10;1;67;67203;1;6;0.0;3.0;48.783625;7.673264;16;2;2
1;1;1;2.0;2021;62.0;1.0;2.0;1.0;3;2.0;1.0;1.0;80.0;20;10;1;89;89085;1;2;0.0;3.0;47.954441;3.493574;13;2;2
1;1;2;2.0;2021;22.0;1.0;2.0;1.0;3;2.0;1.0;1.0;80.0;23;5;1;69;69270;1;4;0.0;3.0;45.6395713239;4.916749835;8;2;2
10;3;1;0.0;2021;53.0;2.0;1.0;1.0;4;2.0;1.0;1.0;50.0;22;9;5;13;13201;2;1;0.0;1.0;43.3002529147;5.3807415768;20;2;1
1;1;2;1.0;2021;34.0;2.0;2.0;1.0;2;3.0;2.0;1.0;90.0;10;9;1;33;33065;1;1;0.0;2.0;44.81035;-0.52351;8;2;2
2;2;2;1.0;2021;33.0;2.0;2.0;1.0;4;1.0;2.0;1.0;50.0;9;4;5;75;75114;2;2;1.0;2.0;48.819866;2.325486;20;3;2
1;1;1;2.0;2021;44.0;1.0;2.0;1.0;4;2.0;1.0;1.0;50.0;18;5;1;75;75120;2;1;0.0;3.0;48.853069;2.408185;8;2;2
10;3;2;0.0;2021;63.0;2.0;1.0;1.0;3;2.0;1.0;1.0;50.0;3;9;1;94;94073;2;1;0.0;6.0;48.754;2.40519;18;2;1
10;3;1;0.0;2021;27.0;4.0;1.0;6.0;1;3.0;1.0;1.0;110.0;1;3;3;62;62474;1;1;0.0;6.0;50.692359;1.639323;1;2;1
1;1;1;2.0;2021;25.0;1.0;0.0;1.0;4;2.0;1.0;3.0;50.0;6;11;1;91;91432;2;2;0.0;3.0;48.700926;2.334746;14;2;2
1;1;2;8.0;2021;20.0;1.0;2.0;3.0;4;2.0;1.0;4.0;50.0;4;8;1;93;93010;2;1;0.0;3.0;48.9063950968;2.4844227989;17;2;2
1;1;1;8.0;2021;28.0;5.0;2.0;1.0;1;3.0;1.0;1.0;130.0;28;5;2;13;13112;1;1;0.0;2.0;43.52632;5.221016;5;2;2
10;3;2;0.0;2021;14.0;2.0;1.0;1.0;4;2.0;1.0;1.0;50.0;1;3;1;38;38151;2;3;0.0;6.0;45.14521;5.72554;9;2;1
1;1;1;2.0;2021;62.0;1.0;0.0;1.0;2;2.0;1.0;4.0;30.0;16;5;1;60;60446;1;6;0.0;7.0;49.147215;2.81147;14;1;1
1;1;2;1.0;2021;22.0;2.0;0.0;1.0;3;2.0;1.0;3.0;80.0;3;5;1;39;39189;1;1;0.0;6.0;47.077291;5.393028;12;1;1
1;1;1;8.0;2021;55.0;1.0;2.0;5.0;4;2.0;1.0;5.0;50.0;14;10;5;75;75116;2;1;0.0;1.0;48.872151;2.263386;19;2;2
2;2;2;1.0;2021;9.0;2.0;2.0;1.0;1;1.0;2.0;1.0;70.0;31;10;1;93;93053;1;1;1.0;2.0;48.89231;2.47278;15;3;2
1;1;1;1.0;2021;55.0;2.0;0.0;1.0;4;1.0;1.0;3.0;50.0;8;5;5;69;69389;2;1;0.0;6.0;45.78153;4.80009;1;1;1
1;1;2;8.0;2021;82.0;2.0;2.0;1.0;4;2.0;1.0;1.0;50.0;17;1;1;29;29069;2;1;1.0;1.0;48.425625;-4.5666976704;12;2;2
1;1;1;1.0;2021;56.0;5.0;2.0;1.0;3;2.0;1.0;1.0;50.0;2;10;5;47;47323;2;2;0.0;3.0;44.41579;0.7295;7;2;2
1;1;1;1.0;2021;26.0;2.0;0.0;1.0;4;2.0;1.0;1.0;50.0;27;6;5;49;49015;2;1;0.0;6.0;47.49648;-0.58514;22;1;1
1;1;1;2.0;2021;43.0;1.0;2.0;1.0;3;2.0;1.0;1.0;80.0;9;6;1;1;1093;1;3;0.0;2.0;46.127166;4.944448;16;2;2
1;1;1;2.0;2021;24.0;1.0;2.0;5.0;3;2.0;2.0;1.0;50.0;7;2;1;94;94076;2;2;1.0;3.0;48.79452;2.358272;13;2;2
1;1;1;2.0;2021;20.0;1.0;2.0;1.0;4;1.0;1.0;1.0;30.0;19;7;1;75;75109;2;3;0.0;2.0;48.882166;2.341136;18;2;2
2;2;2;2.0;2021;42.0;1.0;0.0;1.0;4;1.0;2.0;1.0;50.0;12;7;1;75;75112;2;1;1.0;7.0;48.842641;2.369083;10;2;1
10;3;2;0.0;2021;13.0;5.0;1.0;1.0;4;2.0;1.0;4.0;50.0;19;7;1;974;97411;2;3;1.0;3.0;-20.89055;55.4805;14;2;1
1;1;2;1.0;2021;22.0;2.0;2.0;1.0;3;2.0;1.0;1.0;80.0;27;5;1;70;70168;1;1;0.0;5.0;47.80503;6.20519;13;5;3
1;1;1;2.0;2021;28.0;1.0;0.0;1.0;3;2.0;1.0;3.0;80.0;14;3;1;2;2820;1;1;0.0;7.0;49.634435;3.228253;17;2;2
1;1;1;2.0;2021;26.0;1.0;2.0;1.0;4;2.0;1.0;1.0;50.0;23;4;1;31;31149;2;2;0.0;3.0;43.59776;1.32172;10;2;2
1;1;1;0.0;2021;13.0;1.0;2.0;5.0;3;2.0;1.0;1.0;70.0;24;6;1;27;27017;1;1;0.0;1.0;48.992468;1.156075;17;2;2
2;2;2;1.0;2021;50.0;2.0;0.0;1.0;4;2.0;1.0;3.0;50.0;9;5;1;974;97404;1;1;0.0;1.0;-21.280299;55.373134;14;2;1
1;1;1;2.0;2021;25.0;1.0;2.0;1.0;3;2.0;1.0;1.0;50.0;31;5;1;83;83115;2;1;0.0;2.0;43.327088;6.603473;18;2;2
1;1;2;8.0;2021;55.0;1.0;0.0;5.0;4;2.0;2.0;1.0;50.0;3;7;1;69;69384;2;1;0.0;7.0;45.77195;4.81612;15;1;1
1;1;1;2.0;2021;24.0;1.0;2.0;1.0;4;1.0;1.0;1.0;30.0;28;11;5;75;75116;2;2;0.0;3.0;48.868147;2.275524;21;2;2
1;1;1;1.0;2021;24.0;2.0;0.0;1.0;7;2.0;1.0;3.0;50.0;30;10;5;59;59279;1;1;0.0;7.0;50.76968;3.10509;0;1;1
1;1;1;8.0;2021;31.0;1.0;2.0;1.0;4;2.0;1.0;5.0;50.0;17;9;1;69;69386;2;2;0.0;3.0;45.76622;4.85917;18;2;2
1;1;2;1.0;2021;54.0;2.0;0.0;1.0;3;2.0;1.0;3.0;80.0;20;12;1;29;29195;1;1;0.0;6.0;48.5982573219;-4.4672083855;10;1;1
10;3;2;0.0;2021;27.0;5.0;1.0;1.0;3;3.0;1.0;1.0;50.0;28;6;1;988;98817;2;1;0.0;6.0;-22.230723;166.525547;6;2;1
1;1;1;2.0;2021;41.0;1.0;2.0;1.0;4;2.0;1.0;1.0;50.0;7;12;1;976;97611;2;3;0.0;3.0;-12.78769;45.21857;9;3;2
1;1;1;1.0;2021;29.0;2.0;2.0;1.0;3;2.0;1.0;1.0;50.0;11;6;1;94;94076;2;1;0.0;3.0;48.80069;2.36508;13;3;2
1;1;2;1.0;2021;39.0;2.0;2.0;1.0;3;2.0;1.0;1.0;80.0;2;9;1;11;11067;1;2;0.0;3.0;43.218981;2.845947;18;3;2
1;1;1;1.0;2021;19.0;2.0;2.0;1.0;1;3.0;2.0;1.0;90.0;27;11;3;94;94002;1;1;1.0;2.0;48.7763;2.4294;1;2;2
3;2;1;1.0;2021;4.0;2.0;0.0;1.0;1;1.0;2.0;1.0;130.0;11;4;1;71;71583;1;1;1.0;7.0;46.257939;4.794974;15;6;1
1;1;1;1.0;2021;88.0;2.0;0.0;1.0;3;2.0;1.0;3.0;50.0;20;5;1;86;86273;2;1;0.0;6.0;46.4640456;1.037689;15;1;1
1;1;1;2.0;2021;24.0;1.0;2.0;1.0;4;3.0;1.0;1.0;50.0;13;10;1;62;62193;2;1;0.0;3.0;50.9498;1.893009;12;2;2
1;1;1;2.0;2021;21.0;1.0;2.0;1.0;4;2.0;1.0;1.0;50.0;2;10;1;25;25097;1;9;0.0;1.0;47.523874;6.870017;16;2;2
4;2;1;1.0;2021;23.0;5.0;0.0;1.0;3;1.0;1.0;1.0;50.0;27;5;1;93;93008;2;1;0.0;5.0;48.90971;2.44499;13;12;6
1;1;2;2.0;2021;41.0;1.0;0.0;1.0;4;2.0;2.0;1.0;50.0;18;2;1;85;85047;2;1;1.0;7.0;46.843682;-1.888688;14;1;1
1;1;1;1.0;2021;45.0;2.0;2.0;1.0;4;1.0;1.0;1.0;70.0;17;5;1;6;6088;1;1;0.0;5.0;43.692319;7.24352;14;3;3
10;3;1;0.0;2021;41.0;2.0;1.0;2.0;3;2.0;1.0;1.0;50.0;17;12;1;92;92046;2;1;0.0;6.0;48.82392;2.30037;15;2;1
1;1;2;1.0;2021;19.0;2.0;0.0;1.0;3;2.0;1.0;8.0;80.0;7;5;1;60;60462;1;1;0.0;6.0;49.3246119885;2.2188820838;12;1;1
1;1;2;1.0;2021;50.0;2.0;0.0;1.0;4;2.0;1.0;1.0;30.0;4;10;1;75;75116;2;3;0.0;6.0;48.850891;2.260512;16;1;1
10;3;1;0.0;2021;50.0;2.0;1.0;1.0;4;2.0;1.0;8.0;30.0;9;9;1;33;33009;2;1;0.0;6.0;44.654077;-1.15037;17;4;1
